1663647824.000000, IBI
140.828125,0.625000
141.453125,0.625000
142.078125,0.625000
142.718750,0.640625
143.375000,0.656250
144.015625,0.640625
144.656250,0.640625
145.296875,0.640625
145.953125,0.656250
146.593750,0.640625
147.250000,0.656250
147.921875,0.671875
148.593750,0.671875
149.250000,0.656250
149.906250,0.656250
150.546875,0.640625
151.171875,0.625000
151.828125,0.656250
152.468750,0.640625
153.156250,0.687500
153.875000,0.718750
154.578125,0.703125
155.250000,0.671875
155.921875,0.671875
156.609375,0.687500
157.281250,0.671875
157.921875,0.640625
158.593750,0.671875
159.265625,0.671875
159.906250,0.640625
160.531250,0.625000
161.171875,0.640625
161.812500,0.640625
162.421875,0.609375
163.062500,0.640625
163.687500,0.625000
164.328125,0.640625
165.000000,0.671875
165.703125,0.703125
166.406250,0.703125
167.093750,0.687500
167.781250,0.687500
168.484375,0.703125
169.203125,0.718750
169.875000,0.671875
170.546875,0.671875
171.203125,0.656250
171.859375,0.656250
172.515625,0.656250
173.171875,0.656250
173.843750,0.671875
174.484375,0.640625
175.125000,0.640625
175.750000,0.625000
176.390625,0.640625
177.031250,0.640625
177.687500,0.656250
178.343750,0.656250
179.015625,0.671875
179.656250,0.640625
180.312500,0.656250
180.937500,0.625000
181.546875,0.609375
182.156250,0.609375
182.765625,0.609375
183.453125,0.687500
184.093750,0.640625
184.765625,0.671875
185.453125,0.687500
186.109375,0.656250
186.750000,0.640625
187.421875,0.671875
188.156250,0.734375
188.937500,0.781250
189.734375,0.796875
190.546875,0.812500
191.328125,0.781250
192.109375,0.781250
192.843750,0.734375
193.625000,0.781250
194.390625,0.765625
195.171875,0.781250
195.890625,0.718750
196.640625,0.750000
197.343750,0.703125
198.046875,0.703125
198.781250,0.734375
199.546875,0.765625
200.312500,0.765625
201.062500,0.750000
201.796875,0.734375
202.515625,0.718750
203.234375,0.718750
203.937500,0.703125
204.640625,0.703125
205.312500,0.671875
206.000000,0.687500
206.703125,0.703125
207.421875,0.718750
208.156250,0.734375
208.906250,0.750000
209.625000,0.718750
210.343750,0.718750
211.062500,0.718750
211.750000,0.687500
212.437500,0.687500
213.125000,0.687500
213.781250,0.656250
214.421875,0.640625
215.046875,0.625000
215.656250,0.609375
216.281250,0.625000
216.906250,0.625000
217.546875,0.640625
218.203125,0.656250
218.875000,0.671875
219.531250,0.656250
220.203125,0.671875
220.859375,0.656250
221.546875,0.687500
222.234375,0.687500
222.906250,0.671875
223.531250,0.625000
224.187500,0.656250
224.796875,0.609375
225.390625,0.593750
226.000000,0.609375
226.609375,0.609375
227.250000,0.640625
227.890625,0.640625
228.531250,0.640625
229.171875,0.640625
229.875000,0.703125
230.640625,0.765625
231.359375,0.718750
232.062500,0.703125
232.765625,0.703125
233.453125,0.687500
234.140625,0.687500
234.812500,0.671875
235.500000,0.687500
236.218750,0.718750
236.968750,0.750000
237.750000,0.781250
238.515625,0.765625
239.296875,0.781250
240.046875,0.750000
240.828125,0.781250
241.546875,0.718750
242.281250,0.734375
243.031250,0.750000
243.781250,0.750000
244.515625,0.734375
245.250000,0.734375
245.968750,0.718750
246.656250,0.687500
247.343750,0.687500
248.031250,0.687500
248.734375,0.703125
249.437500,0.703125
250.125000,0.687500
250.796875,0.671875
251.453125,0.656250
252.109375,0.656250
252.750000,0.640625
253.390625,0.640625
254.015625,0.625000
254.703125,0.687500
255.421875,0.718750
256.171875,0.750000
256.921875,0.750000
257.671875,0.750000
258.390625,0.718750
259.093750,0.703125
259.781250,0.687500
260.468750,0.687500
261.156250,0.687500
261.875000,0.718750
262.656250,0.781250
263.421875,0.765625
264.125000,0.703125
264.828125,0.703125
265.546875,0.718750
266.281250,0.734375
266.984375,0.703125
267.687500,0.703125
268.421875,0.734375
269.171875,0.750000
269.921875,0.750000
270.687500,0.765625
271.437500,0.750000
272.156250,0.718750
272.890625,0.734375
273.625000,0.734375
274.390625,0.765625
275.140625,0.750000
275.875000,0.734375
276.609375,0.734375
277.359375,0.750000
278.125000,0.765625
278.875000,0.750000
279.640625,0.765625
280.375000,0.734375
281.109375,0.734375
281.812500,0.703125
282.546875,0.734375
287.234375,0.687500
287.937500,0.703125
288.656250,0.718750
289.359375,0.703125
290.062500,0.703125
290.781250,0.718750
291.500000,0.718750
292.203125,0.703125
292.906250,0.703125
293.625000,0.718750
294.328125,0.703125
295.031250,0.703125
295.718750,0.687500
296.421875,0.703125
297.125000,0.703125
297.843750,0.718750
298.562500,0.718750
299.281250,0.718750
300.000000,0.718750
300.703125,0.703125
301.390625,0.687500
302.093750,0.703125
302.796875,0.703125
303.484375,0.687500
304.203125,0.718750
304.875000,0.671875
305.578125,0.703125
306.281250,0.703125
306.953125,0.671875
307.609375,0.656250
308.265625,0.656250
308.953125,0.687500
309.656250,0.703125
310.359375,0.703125
311.031250,0.671875
311.718750,0.687500
312.437500,0.718750
313.171875,0.734375
313.906250,0.734375
314.640625,0.734375
315.390625,0.750000
316.093750,0.703125
316.812500,0.718750
317.500000,0.687500
318.187500,0.687500
318.875000,0.687500
319.578125,0.703125
320.296875,0.718750
321.031250,0.734375
321.796875,0.765625
322.593750,0.796875
323.359375,0.765625
324.093750,0.734375
324.812500,0.718750
325.515625,0.703125
326.203125,0.687500
326.890625,0.687500
327.546875,0.656250
328.171875,0.625000
328.796875,0.625000
329.406250,0.609375
330.062500,0.656250
330.734375,0.671875
331.437500,0.703125
332.125000,0.687500
332.875000,0.750000
333.656250,0.781250
334.515625,0.859375
335.296875,0.781250
336.000000,0.703125
336.718750,0.718750
337.437500,0.718750
338.093750,0.656250
338.781250,0.687500
339.500000,0.718750
340.187500,0.687500
340.890625,0.703125
341.593750,0.703125
342.312500,0.718750
342.984375,0.671875
343.671875,0.687500
344.359375,0.687500
345.031250,0.671875
345.734375,0.703125
346.468750,0.734375
347.203125,0.734375
347.968750,0.765625
348.781250,0.812500
349.609375,0.828125
350.453125,0.843750
351.312500,0.859375
352.078125,0.765625
352.828125,0.750000
353.609375,0.781250
354.406250,0.796875
355.156250,0.750000
355.906250,0.750000
356.687500,0.781250
357.468750,0.781250
358.250000,0.781250
359.031250,0.781250
359.843750,0.812500
360.656250,0.812500
361.390625,0.734375
362.125000,0.734375
362.875000,0.750000
363.640625,0.765625
364.375000,0.734375
365.140625,0.765625
365.921875,0.781250
366.718750,0.796875
367.484375,0.765625
368.250000,0.765625
369.015625,0.765625
369.750000,0.734375
370.453125,0.703125
371.171875,0.718750
371.890625,0.718750
372.593750,0.703125
373.328125,0.734375
373.984375,0.656250
374.625000,0.640625
375.296875,0.671875
375.953125,0.656250
376.609375,0.656250
377.265625,0.656250
377.968750,0.703125
378.671875,0.703125
379.375000,0.703125
380.093750,0.718750
380.843750,0.750000
381.562500,0.718750
382.296875,0.734375
383.031250,0.734375
383.765625,0.734375
384.484375,0.718750
385.218750,0.734375
385.906250,0.687500
386.578125,0.671875
387.234375,0.656250
387.906250,0.671875
388.578125,0.671875
389.203125,0.625000
389.828125,0.625000
390.484375,0.656250
391.125000,0.640625
391.796875,0.671875
392.468750,0.671875
393.171875,0.703125
393.921875,0.750000
394.687500,0.765625
395.453125,0.765625
396.171875,0.718750
396.875000,0.703125
397.609375,0.734375
398.296875,0.687500
398.984375,0.687500
399.656250,0.671875
400.312500,0.656250
400.968750,0.656250
401.609375,0.640625
402.250000,0.640625
402.875000,0.625000
403.500000,0.625000
404.125000,0.625000
404.765625,0.640625
405.437500,0.671875
